S.n,Product Name,Price,Discount,Discount Price,Retail Price,Brand,Image,Category,Review Rating
3692,Daikin 2.0 Ton Inverter Series Split AC (FTXN60JXV1),170000,11,18700,188700,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.8
3693,Daikin 1.6 Ton Inverter Series AC (FTXN50JXV1RX50),166300,11,18293,184593,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.7
3694,Daikin 1.0 Ton Inverter Series AC (FT15JXVIP),96999,11,10669.89,107668.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3695,Daikin 1.0 Ton Heat and Cool Series Split AC (FTY15JXV1P),85000,11,9350,94350,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.6
3696,Daikin 1.0 Ton Inverter Series AC (FTX35AXV1),129999,11,14299.89,144298.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.4
3697,Electrolux 1.0 Ton Thunder Series Split AC (SEA1350TR),30000,11,3300,33300,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3
3698,Electrolux 1.0 Ton Florence Series Split AC (SEA1355FL),30000,11,3300,33300,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3699,Electrolux 1.0 Ton Royale Series Inverter AC (SEA1360RE),61000,11,6710,67710,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3700,Electrolux 1.0 Ton Inverter Series AC (1485CG),65900,11,7249,73149,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.4
3701,Electrolux 1.5 Ton Florence Series Split AC (SEA1955FL),41000,11,4510,45510,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.5
3702,Electrolux 2.0 Ton Royale Series Inverter Split AC (SEA2460RE),81000,11,8910,89910,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.7
3703,Electrolux 1.5 Ton Royale Series Inverter AC (SEA1960RE),73000,11,8030,81030,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.9
3704,Electrolux 1.5 Ton Inverter Series AC (2080Neo),75000,11,8250,83250,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3705,Electrolux 1.5 Ton Split Series AC (1970OB),53900,11,5929,59829,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3706,Electrolux 1.5 Ton Thunder Series Split AC (SEA1950TR),40000,11,4400,44400,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3707,Enviro 1.5 Ton Econo Series AC (EAC18HD),51000,11,5610,56610,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.4
3708,Enviro 1.0 Ton Alaska Series Inverter AC (EAC12LCF),43499,11,4784.89,48283.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.9
3709,Enviro 1.5 Ton Alaska Series Inverter AC (EAC18LCF),59999,11,6599.89,66598.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3710,Enviro 1.5 Ton Ice Berg Series Inverter AC (EAC18DB),74000,11,8140,82140,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3711,Enviro 1.5 Ton Ice Berg Series AC (EAC18QS),71000,11,7810,78810,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3712,Enviro 2.0 Ton Super Series Floor Standing AC (EAC24C),114000,11,12540,126540,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.7
3713,Enviro 1.0 Ton Galaxy Series AC (EAC12QX),66999,11,7369.89,74368.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3714,Enviro 1.5 Ton Galaxy Series AC (EAC18QX),79999,11,8799.89,88798.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.9
3715,Enviro 1.0 Ton Everest Series Inverter AC (EAC12TQ),61000,11,6710,67710,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.4
3716,Enviro 2.0 Ton Galaxy Series AC (EAC24QX),102000,11,11220,113220,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.4
3717,Enviro 2.0 Ton Econo Series AC (EAC24HD),70000,11,7700,77700,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.2
3718,Enviro 1.0 Ton Econo Series AC (EAC12HD),41000,11,4510,45510,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.9
3719,Enviro 1.0 Ton Ice Berg Series Inverter AC (EAC12DB),60500,11,6655,67155,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.1
3720,Gaba National 1.5 Ton Split Inverter AC (GNS1817iHC),76840,11,8452.4,85292.4,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3721,Gaba National 2.0 Ton Split AC (GNS1524 ),90000,11,9900,99900,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3722,Gaba National 1.0 Ton Inverter AC (GNS1218i),69800,11,7678,77478,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3723,Gaba National 1.0 Ton Split AC (GNS1613),50690,11,5575.9,56265.9,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3724,Gaba National 1.5 Ton Split AC (GNS1619M),68000,11,7480,75480,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3725,Gaba National 1.0 Ton Inverter AC (GNS1216i),69499,11,7644.89,77143.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.4
3726,Gaba National 1.5 Ton Inverter AC (GNS1816i),88000,11,9680,97680,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.3
3727,Gaba National 2.0 Ton Inverter AC (GNS2416i),109550,11,12050.5,121600.5,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.5
3728,Gaba National 1.0 Ton Split AC (GNS1513),51690,11,5685.9,57375.9,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3
3729,Gaba National 2.0 Ton Floor Standing AC (GNFS1225P),110499,11,12154.89,122653.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.7
3730,Gaba National 2.0 Ton Split AC (GNS1424),89000,11,9790,98790,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.5
3731,Hisense 1.5 Ton Inverter AC(HBD1875HC),98999,11,10889.89,109888.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3732,Hisense 1.5 Ton Inverter AC(HBD1860HC),125000,11,13750,138750,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.3
3733,Hisense 2.0 Ton Floor Standing AC(HER2400HC),135000,11,14850,149850,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.7
3734,Hisense 1.5 Ton Inverter AC( HBG1800C),110000,11,12100,122100,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.4
3735,Hisense 1.0 Ton Inverter AC(HBD1260HC),88999,11,9789.89,98788.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3736,Hisense 1.5 Ton AC(HPR1800C),75499,11,8304.89,83803.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.6
3737,Hisense 1.0 Ton Inverter AC(HBG1200C),89999,11,9899.89,99898.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.9
3738,Hisense 1.0 Ton Inverter AC(HBD1275HC),80900,11,8899,89799,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.7
3739,Hisense 1.0 Ton AC(HPR1200C),61499,11,6764.89,68263.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.2
3740,Hisense 3.5 Ton Floor Standing AC(HER4200C),169000,11,18590,187590,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3741,Hyundai 1.5 Ton Maestro Series Inverter AC (HAC-18KM),101900,11,11209,113109,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3742,Hyundai 1.0 Ton Maestro Series Inverter AC (HAC-12KM),79000,11,8690,87690,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.4
3743,Hyundai 2.0 Ton A Series Inverter AC (HACMU2418),134000,11,14740,148740,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3744,Hyundai 2.0 Ton Maestro Series Inverter AC (HAC-24KM),135000,11,14850,149850,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.7
3745,Hyundai 1.0 Ton Vogue Series Inverter AC (HAC-12KV),83000,11,9130,92130,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.3
3746,Hyundai 1.5 Ton Flair Series Inverter AC (HAC-18KF),101900,11,11209,113109,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3747,Hyundai 1.5 Ton Vogue Series Inverter AC (HAC-18KV),119900,11,13189,133089,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.3
3748,Hyundai 2.0 Ton Flair Series Inverter AC (HAC-24KF),135000,11,14850,149850,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.9
3749,Inverx 1 Ton Solar Air Conditioner,100000,11,11000,111000,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.9
3750,Inverex 1.5 Ton Solar Air Conditioner,135000,11,14850,149850,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3751,Mitsubishi 1.0 Ton Inverter Series Split AC (SRK13CJK),45000,11,4950,49950,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.2
3752,Mitsubishi 1.5 Ton Split AC (SRK20),45999,11,5059.89,51058.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.1
3753,Mitsubishi 1.5 Ton Inverter Series Split AC (SRK18CLK),59850,11,6583.5,66433.5,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.2
3754,Mitsubishi 2.0 Ton AC (F24VC),84999,11,9349.89,94348.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.4
3755,Mitsubishi 2.0 Ton Inverter Series Split AC (SRK25CKK),3399,11,373.89,3772.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.4
3756,Mitsubishi 1.5 Ton Split AC (MS18VC),84999,11,9349.89,94348.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.8
3757,Mitsubishi 1.0 Ton Split AC (MS13VC),57999,11,6379.89,64378.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.5
3758,Mitsubishi  4.0 Ton Floor Standing Series AC (FDF71VD1),267999,11,29479.89,297478.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.7
3759,Orient 4.0 Ton Standing Ultimate AC,410000,11,45100,455100,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.5
3760,Orient 1.0 Ton Orbit Series DC Inverter,118000,11,12980,130980,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3761,Orient 1.0 Ton Ultron Bold Ultra White Edition,153000,11,16830,169830,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.8
3762,Orient 1.0 Ton Ultron Super Mirror Series,165000,11,18150,183150,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.9
3763,Orient 2.0 Ton Mega Series DC Inverter,125900,11,13849,139749,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.5
3764,Orient 2.0 Ton Ultron Super Mirror Series,259000,11,28490,287490,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.5
3765,Orient 1.5 Ton Orbit Series DC Inverter,155000,11,17050,172050,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.3
3766,Orient 2.0 Ton Standing Ultimate Series,258000,11,28380,286380,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.9
3767,Orient 1.0 Ton Supreme Series DC Inverter,119000,11,13090,132090,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3768,Orient 1.0 Ton Divine Series DC Inverter,75500,11,8305,83805,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3769,Orient 1.0 Ton Mega Series DC Inverter,153000,11,16830,169830,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3770,Orient 1.5 Ton Supreme Series DC Inverter,156000,11,17160,173160,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3771,Orient 2.0 Ton Supreme Series Floor Standing Inverter AC,160885,11,17697.35,178582.35,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3772,Orient 4.0 Ton Floor Standing AC (OFS48SW1AA1),149000,11,16390,165390,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3773,Orient 2.0 Ton Invertech Series AC (OS24MD06INVHC),109999,11,12099.89,122098.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.5
3774,Orient 1.5 Ton Invertech Series AC (OS19MD14INHC),90999,11,10009.89,101008.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.9
3775,Orient 1.0 Ton Invertech Series AC (OS13MD14INHC),40000,11,4400,44400,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.7
3776,Orient 1.0 Ton Invertech Series AC (OS13MD06INHC),40000,11,4400,44400,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.1
3777,Orient 2.0 Ton Econotech Series AC (OS19MF08WCA),47499,11,5224.89,52723.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.3
3778,Orient 1.0 Ton Econotech Series AC (OS13MR26),40000,11,4400,44400,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.9
3779,Orient 2.0 Ton Econotech Series AC (OS24MF04),87000,11,9570,96570,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3780,Orient 4.0 Ton Premium Series Floor Standing Inverter AC,161999,11,17819.89,179818.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.1
3781,Orient 4.0 Ton Supreme Series Floor Standing Inverter AC,291899,11,32108.89,324007.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.7
3782,Orient 1.5 Ton Alpha Series Inverter AC,55000,11,6050,61050,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.8
3783,Orient 1.5 Ton Venus Series Inverter AC,116999,11,12869.89,129868.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3784,Orient 2.0 Ton Ultron Classic Inverter AC,243500,11,26785,270285,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.5
3785,Orient 1.5 Ton Ultron Royal Series Inverter AC,73000,11,8030,81030,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.8
3786,Orient 2.0 Ton Invertech Series AC (OS24MD14INVHC),115000,11,12650,127650,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3787,Orient 1.0 Ton Econotech Series AC (OS13MF08CA),37600,11,4136,41736,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3788,Orient 1.5 Ton Econotech Series AC (OS19MF04),46000,11,5060,51060,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3789,Orient 1.5 Ton Econotech Series AC (OS19MR16),44000,11,4840,48840,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.8
3790,Orient 1.5 Ton Econotech Series AC (OS19MR26),46000,11,5060,51060,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.4
3791,Orient 1.5 Ton Ultron Classic eComfort Series Inverter AC,186682,11,20535.02,207217.02,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.7
3792,Orient 1.0 Ton Jupiter Series Wall Mounted Inverter AC (12),134343,11,14777.73,149120.73,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3793,Panasonic 2.0 Ton Inverter Series (CSUE24WKF9),279000,11,30690,309690,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3794,Panasonic 1.5 Ton Inverter Series (CSUE18WKF9),210000,11,23100,233100,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3795,Panasonic 1.0 Ton EcoNavi Series Inverter AC (CSYC12TKF),54999,11,6049.89,61048.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.5
3796,Panasonic 2.0 Ton EcoNavi Series Inverter AC (CSPC24TKF),127000,11,13970,140970,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3797,Panasonic 1.5 Ton EcoNavi Series Inverter AC (CSUS18SKH),99999,11,10999.89,110998.89,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.5
3798,Panasonic 1.5 Ton EcoNavi Series Inverter AC (CS18TKF9),85000,11,9350,94350,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3799,Panasonic 1.5 Ton EcoNavi Series Inverter AC (CSK18PKF),85000,11,9350,94350,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
3800,Panasonic 2.0 Ton EcoNavi Series Inverter  AC (CS24PKF),98000,11,10780,108780,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.8
3801,Panasonic 2.0 Ton EcoNavi Series Inverter AC (CUS24PKH),103000,11,11330,114330,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,5
3802,Panasonic 1.5 Ton EcoNavi Series Inverter AC (18PKH),90000,11,9900,99900,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.2
3803,PEL 1.0 Ton Fit Series (12KFIT),102900,11,11319,114219,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.6
3804,PEL1.5 Ton Majestic Series 4D (18KMajestic),77500,11,8525,86025,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.7
3805,PEL 1.5 Ton Aero Plus Series InverterOn (18K AERO Plus),107500,11,11825,119325,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.1
3806,PEL 1.5 Ton Arctic Series (18KArctic),106500,11,11715,118215,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3
3807,PEL 1.0 Ton Aero Plus Series InverterOn (12KAEROPlus),107500,11,11825,119325,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.9
3808,PEL 1.0 Ton Turbo DC Ultra Series (12KTurboDCUltra),117500,11,12925,130425,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.7
3809,PEL 2.0 Ton Fit Series (24KFIT),108000,11,11880,119880,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.7
3810,PEL 1.5 Ton Turbo DC Ultra Series (18KTurboDCUltra),184000,11,20240,204240,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,3.9
3811,PEL 2.0 Ton Majestic Series (24KMajestic),109900,11,12089,121989,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4
3812,PEL 1.0 Ton ECO Series Inverter AC (PINVE12K),122100,11,13431,135531,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.8
3813,PEL 2.0 Ton Aero Series Inverter AC (PINV24K),90000,11,9900,99900,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.1
3814,Samsung 1.5 Ton Wind-Free AR9500T (AR18ASDCEWK2PM),170000,11,18700,188700,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.2
3815,Samsung 1.5 Ton Wall Mount AC (AR18KSFSFWK2PM),107500,11,11825,119325,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.3
3816,Samsung 2.0 Ton Inverter Split AC (AS24FAXUMG),65000,11,7150,72150,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,4.3
3817,Samsung 2.0 Ton Wall Mount AC (AR24KSFSFWK2PM),142651,11,15691.61,158342.61,lenovo,https://static.priceoye.pk/images/product-placeholder.svg,laptops,2.6
